_id,year,examType,name,region,council,ward,ownership,institutionType,confidenceLevel,comments,division_one_females,division_one_males,division_one_total,division_two_females,division_two_males,division_two_total,division_three_females,division_three_males,division_three_total,division_four_females,division_four_males,division_four_total,division_zero_females,division_zero_males,division_zero_total,posted_date
6846e62feb366ee3e425aeaf,2009,ACSEE,GREEN BIRD GIRLS',Arusha,Arusha,Mateves,Non-Government,School,86,"Confidence level is desired to be above 90%, anything below that is less reliable",4,0,4,2,0,2,18,0,18,1,0,1,0,0,0,2009-07-14 00:00:00
6846e62feb366ee3e425aeb0,2009,ACSEE,WALI-UL-ASR SEMINA,Dar es Salaam,Ubungo MC,Kibamba,Non-Government,School,90,"Confidence level is desired to be above 90%, anything below that is less reliable",4,0,4,4,0,4,10,0,10,2,0,2,0,0,0,2009-07-14 00:00:00
6846e62feb366ee3e425aeb1,2009,ACSEE,ST. CHRISTINA GIRL,Tanga,Tanga CC,Nguvumali,Non-Government,School,97,"Confidence level is desired to be above 90%, anything below that is less reliable",28,0,28,17,0,17,10,0,10,0,0,0,0,0,0,2009-07-14 00:00:00
6846e62feb366ee3e425aeb2,2009,ACSEE,HURUMA GIRLS,Dodoma,Dodoma CC,Hazina,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",3,0,3,7,0,7,17,0,17,6,0,6,2,0,2,2009-07-14 00:00:00
6846e62feb366ee3e425aeb3,2009,ACSEE,BARBRO-JOHANSSON,Dar es Salaam,Ubungo MC,Kwembe,Non-Government,School,90,"Confidence level is desired to be above 90%, anything below that is less reliable",17,0,17,30,0,30,14,0,14,0,0,0,0,0,0,2009-07-14 00:00:00
6846e62feb366ee3e425aeb4,2009,ACSEE,CORNELIUS GIRLS,Dar es Salaam,Kinondoni MC,Wazo,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",7,0,7,28,0,28,35,0,35,7,0,7,5,0,5,2009-07-14 00:00:00
6846e62feb366ee3e425aeb5,2009,ACSEE,REGINAMUNDI GIRLS',Morogoro,Ulanga,Isongo,Non-Government,School,97,"Confidence level is desired to be above 90%, anything below that is less reliable",1,0,1,7,0,7,11,0,11,2,0,2,3,0,3,2009-07-14 00:00:00
6846e62feb366ee3e425aeb6,2009,ACSEE,ROSEMARIE GIRLS HIGH SCHOOL,Dar es Salaam,Dar es Salaam CC,Kinyerezi,Government,School,90,"Confidence level is desired to be above 90%, anything below that is less reliable",0,0,0,0,0,0,2,0,2,1,0,1,1,0,1,2009-07-14 00:00:00
6846e62feb366ee3e425aeb7,2009,ACSEE,IFUNDA GIRLS,Iringa,Iringa,Ifunda,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",9,0,9,27,0,27,102,0,102,36,0,36,17,0,17,2009-07-14 00:00:00
6846e62feb366ee3e425aeb8,2009,ACSEE,CHIEF IHUNYO GIRL'S,Mara,Butiama,Busegwe,Government,School,90,"Confidence level is desired to be above 90%, anything below that is less reliable",1,0,1,4,0,4,12,0,12,2,0,2,0,0,0,2009-07-14 00:00:00
6846e62feb366ee3e425aeb9,2009,ACSEE,RONECA,Pwani,Kibaha TC,Misugusugu,Non-Government,School,90,"Confidence level is desired to be above 90%, anything below that is less reliable",0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2009-07-14 00:00:00
6846e62feb366ee3e425aeba,2009,ACSEE,ARUSHA,Arusha,Arusha CC,Kati,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",8,20,28,16,16,32,35,32,67,6,2,8,0,1,1,2009-07-14 00:00:00
6846e62feb366ee3e425aebb,2009,ACSEE,ARUSHA-MERU,Arusha,Arusha CC,Levolosi,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",2,3,5,5,7,12,23,33,56,5,8,13,2,8,10,2009-07-14 00:00:00
6846e62feb366ee3e425aebc,2009,ACSEE,BUKOBA,Kagera,Bukoba MC,Miembeni,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",0,0,0,1,0,1,13,0,13,9,0,9,0,0,0,2009-07-14 00:00:00
6846e62feb366ee3e425aebd,2009,ACSEE,BULUBA,Shinyanga,Shinyanga MC,Mjini,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",1,2,3,1,18,19,26,105,131,8,34,42,5,11,16,2009-07-14 00:00:00
6846e62feb366ee3e425aebe,2009,ACSEE,DODOMA,Dodoma,Dodoma CC,Makole,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",8,12,20,11,20,31,38,33,71,17,8,25,19,7,26,2009-07-14 00:00:00
6846e62feb366ee3e425aebf,2009,ACSEE,DODOMA CENTRAL,Dodoma,Dodoma CC,Uhuru,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",0,0,0,0,0,0,2,19,21,0,7,7,1,14,15,2009-07-14 00:00:00
6846e62feb366ee3e425aec0,2009,ACSEE,ENABOISHU,Arusha,Arusha,Moivo,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",0,5,5,5,22,27,8,31,39,1,3,4,2,0,2,2009-07-14 00:00:00
6846e62feb366ee3e425aec1,2009,ACSEE,FIDEL CASTRO,Arusha,Meru,Mbuguni,Non-Government,School,68,"Confidence level is desired to be above 90%, anything below that is less reliable",0,0,0,1,3,4,19,33,52,13,22,35,17,19,36,2009-07-14 00:00:00
6846e62feb366ee3e425aec2,2009,ACSEE,FOREST HILL,Morogoro,Morogoro MC,Boma,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",0,10,10,4,19,23,15,41,56,2,11,13,2,3,5,2009-07-14 00:00:00
6846e62feb366ee3e425aec3,2009,ACSEE,HIGHLANDS,Iringa,Iringa MC,Gangilonga,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",0,0,0,1,3,4,7,23,30,3,5,8,0,6,6,2009-07-14 00:00:00
6846e62feb366ee3e425aec4,2009,ACSEE,IKIZU,Mara,Bunda,Nyamuswa,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",5,7,12,11,14,25,26,53,79,3,4,7,0,4,4,2009-07-14 00:00:00
6846e62feb366ee3e425aec5,2009,ACSEE,KAZIMA,Tabora,Tabora MC,Cheyo,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",1,1,2,2,7,9,10,18,28,4,3,7,1,1,2,2009-07-14 00:00:00
6846e62feb366ee3e425aec6,2009,ACSEE,KIBASILA,Dar es Salaam,Temeke MC,Miburani,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",4,14,18,13,33,46,44,70,114,6,17,23,8,8,16,2009-07-14 00:00:00
6846e62feb366ee3e425aec7,2009,ACSEE,KIBO,Kilimanjaro,Moshi MC,Longuo 'B',Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",1,0,1,2,4,6,7,23,30,1,1,2,3,5,8,2009-07-14 00:00:00
6846e62feb366ee3e425aec8,2009,ACSEE,KIGOMA,Kigoma,Kigoma/Ujiji MC,Bangwe,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",0,14,14,0,23,23,0,50,50,0,12,12,0,1,1,2009-07-14 00:00:00
6846e62feb366ee3e425aec9,2009,ACSEE,KINONDONI,Dar es Salaam,Kinondoni MC,Kinondoni,Non-Government,School,90,"Confidence level is desired to be above 90%, anything below that is less reliable",1,5,6,3,14,17,14,35,49,8,13,21,2,12,14,2009-07-14 00:00:00
6846e62feb366ee3e425aeca,2009,ACSEE,KOLILA,Katavi,Tanganyika,Ikola,Government,School,73,"Confidence level is desired to be above 90%, anything below that is less reliable",0,12,12,4,7,11,2,14,16,1,2,3,0,1,1,2009-07-14 00:00:00
6846e62feb366ee3e425aecb,2009,ACSEE,LAKE,Mwanza,Mwanza CC,Isamilo,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",0,3,3,1,5,6,2,22,24,3,12,15,1,3,4,2009-07-14 00:00:00
6846e62feb366ee3e425aecc,2009,ACSEE,LINDI,Lindi,Lindi MC,Mtanda,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",0,18,18,0,43,43,0,73,73,0,7,7,0,2,2,2009-07-14 00:00:00
6846e62feb366ee3e425aecd,2009,ACSEE,LUGALO,Iringa,Iringa MC,Gangilonga,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",38,0,38,64,0,64,61,0,61,6,0,6,0,0,0,2009-07-14 00:00:00
6846e62feb366ee3e425aece,2009,ACSEE,LUMUMBA,Morogoro,Kilosa,Lumuma,Government,School,92,"Confidence level is desired to be above 90%, anything below that is less reliable",10,8,18,10,19,29,51,111,162,33,54,87,11,38,49,2009-07-14 00:00:00
6846e62feb366ee3e425aecf,2009,ACSEE,MINJA,Kilimanjaro,Mwanga,Kifula,Non-Government,School,90,"Confidence level is desired to be above 90%, anything below that is less reliable",5,3,8,7,11,18,7,19,26,2,1,3,0,0,0,2009-07-14 00:00:00
6846e62feb366ee3e425aed0,2009,ACSEE,MAWENZI,Kilimanjaro,Moshi MC,Kilimanjaro,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",27,0,27,66,0,66,88,0,88,14,0,14,1,0,1,2009-07-14 00:00:00
6846e62feb366ee3e425aed1,2009,ACSEE,MAKUMIRA,Arusha,Meru,Poli,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",14,17,31,15,34,49,27,63,90,3,4,7,0,4,4,2009-07-14 00:00:00
6846e62feb366ee3e425aed2,2009,ACSEE,MBEYA,Mbeya,Mbeya CC,Mbalizi Road,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",25,32,57,28,42,70,22,20,42,4,5,9,0,2,2,2009-07-14 00:00:00
6846e62feb366ee3e425aed3,2009,ACSEE,MOROGORO,Morogoro,Morogoro MC,Boma,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",63,16,79,82,22,104,55,16,71,7,0,7,0,1,1,2009-07-14 00:00:00
6846e62feb366ee3e425aed4,2009,ACSEE,MWANZA,Mwanza,Mwanza CC,Pamba,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",6,3,9,13,15,28,27,24,51,18,10,28,5,6,11,2009-07-14 00:00:00
6846e62feb366ee3e425aed5,2009,ACSEE,MWENGE,Singida,Singida MC,Majengo,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",0,20,20,0,47,47,0,104,104,0,26,26,0,18,18,2009-07-14 00:00:00
6846e62feb366ee3e425aed6,2009,ACSEE,MZIZIMA,Dar es Salaam,Dar es Salaam CC,Upanga Mashariki,Non-Government,School,90,"Confidence level is desired to be above 90%, anything below that is less reliable",0,0,0,2,4,6,9,8,17,3,2,5,4,5,9,2009-07-14 00:00:00
6846e62feb366ee3e425aed7,2009,ACSEE,NDANDA,Mtwara,Masasi,Ndanda,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",0,58,58,0,79,79,0,158,158,0,42,42,0,14,14,2009-07-14 00:00:00
6846e62feb366ee3e425aed8,2009,ACSEE,POPATLAL,Tanga,Tanga CC,Central,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",0,0,0,0,2,2,10,19,29,6,8,14,6,9,15,2009-07-14 00:00:00
6846e62feb366ee3e425aed9,2009,ACSEE,SANGU,Mbeya,Mbeya CC,Mbalizi Road,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",14,60,74,32,72,104,59,99,158,4,17,21,1,3,4,2009-07-14 00:00:00
6846e62feb366ee3e425aeda,2009,ACSEE,SHAABAN ROBERT,Dar es Salaam,Dar es Salaam CC,Upanga Mashariki,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",13,17,30,16,17,33,21,23,44,2,2,4,0,0,0,2009-07-14 00:00:00
6846e62feb366ee3e425aedb,2009,ACSEE,SIHA,Kilimanjaro,Siha,Biriri,Government,School,90,"Confidence level is desired to be above 90%, anything below that is less reliable",0,3,3,1,4,5,6,20,26,1,4,5,0,2,2,2009-07-14 00:00:00
6846e62feb366ee3e425aedc,2009,ACSEE,USAGARA,Tanga,Tanga CC,Usagara,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",1,20,21,1,30,31,0,129,129,0,25,25,0,11,11,2009-07-14 00:00:00
6846e62feb366ee3e425aedd,2009,ACSEE,UYUI,Tabora,Tabora MC,Cheyo,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",1,1,2,4,12,16,5,42,47,1,9,10,1,2,3,2009-07-14 00:00:00
6846e62feb366ee3e425aede,2009,ACSEE,TAMBAZA,Dar es Salaam,Dar es Salaam CC,Upanga Magharibi,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",15,18,33,27,47,74,114,110,224,33,39,72,30,26,56,2009-07-14 00:00:00
6846e62feb366ee3e425aedf,2009,ACSEE,TUMAINI,Arusha,Monduli,Makuyuni,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",7,0,7,16,0,16,28,0,28,2,0,2,0,0,0,2009-07-14 00:00:00
6846e62feb366ee3e425aee0,2009,ACSEE,BAGAMOYO,Pwani,Bagamoyo,Dunda,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",4,12,16,5,12,17,29,29,58,5,6,11,3,1,4,2009-07-14 00:00:00
6846e62feb366ee3e425aee1,2009,ACSEE,TARIME,Mara,Tarime TC,Bomani,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",0,8,8,0,20,20,0,101,101,0,28,28,0,12,12,2009-07-14 00:00:00
6846e62feb366ee3e425aee2,2009,ACSEE,PARANE,Kilimanjaro,Same,Myamba,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",1,2,3,12,13,25,9,41,50,1,4,5,0,2,2,2009-07-14 00:00:00
6846e62feb366ee3e425aee3,2009,ACSEE,LOMWE,Kilimanjaro,Mwanga,Chomvu,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",4,6,10,6,17,23,14,9,23,1,1,2,0,0,0,2009-07-14 00:00:00
6846e62feb366ee3e425aee4,2009,ACSEE,VUNJO,Kilimanjaro,Moshi,Mwika Kusini,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",2,2,4,3,6,9,7,8,15,0,0,0,0,0,0,2009-07-14 00:00:00
6846e62feb366ee3e425aee5,2009,ACSEE,KIGURUNYEMBE,Morogoro,Morogoro MC,Kingo,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",2,4,6,6,15,21,17,44,61,4,10,14,0,4,4,2009-07-14 00:00:00
6846e62feb366ee3e425aee6,2009,ACSEE,KISHOJU,Kagera,Muleba,Magata/Karutanga,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",0,0,0,1,7,8,10,18,28,2,2,4,1,0,1,2009-07-14 00:00:00
6846e62feb366ee3e425aee7,2009,ACSEE,SINGE,Manyara,Babati TC,Nangara,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",3,9,12,9,24,33,28,39,67,1,3,4,0,2,2,2009-07-14 00:00:00
6846e62feb366ee3e425aee8,2009,ACSEE,KARATU,Arusha,Karatu,Qurus,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",0,35,35,0,84,84,0,171,171,0,18,18,0,3,3,2009-07-14 00:00:00
6846e62feb366ee3e425aee9,2009,ACSEE,KILOSA,Morogoro,Kilosa,Rudewa,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",0,10,10,0,28,28,0,22,22,0,1,1,0,0,0,2009-07-14 00:00:00
6846e62feb366ee3e425aeea,2009,ACSEE,IMBORU,Manyara,Mbulu TC,Sanu Baray,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",2,7,9,10,12,22,18,50,68,3,16,19,2,2,4,2009-07-14 00:00:00
6846e62feb366ee3e425aeeb,2009,ACSEE,RUVU,Pwani,Kibaha,Mtongani,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",42,0,42,55,0,55,90,0,90,20,0,20,16,0,16,2009-07-14 00:00:00
6846e62feb366ee3e425aeec,2009,ACSEE,IFAKARA,Morogoro,Ifakara TC,Michenga,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",11,0,11,50,0,50,92,0,92,17,0,17,10,0,10,2009-07-14 00:00:00
6846e62feb366ee3e425aeed,2009,ACSEE,UCHAMA,Tabora,Nzega TC,Uchama,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",0,12,12,5,18,23,21,42,63,1,15,16,0,5,5,2009-07-14 00:00:00
6846e62feb366ee3e425aeee,2009,ACSEE,UTAANI,Kilimanjaro,Rombo,Mrao Keryo,Government,School,77,"Confidence level is desired to be above 90%, anything below that is less reliable",1,1,2,1,8,9,22,38,60,11,13,24,6,10,16,2009-07-14 00:00:00
6846e62feb366ee3e425aeef,2009,ACSEE,TUMEKUJA,Arusha,Meru,King'ori,Government,School,68,"Confidence level is desired to be above 90%, anything below that is less reliable",0,1,1,2,2,4,31,61,92,29,30,59,13,24,37,2009-07-14 00:00:00
6846e62feb366ee3e425aef0,2009,ACSEE,BEN BELLA,Dodoma,Dodoma CC,Kikuyu Kusini,Government,School,72,"Confidence level is desired to be above 90%, anything below that is less reliable",1,2,3,7,15,22,54,57,111,15,19,34,12,12,24,2009-07-14 00:00:00
6846e62feb366ee3e425aef1,2009,ACSEE,GEITA,Geita,Geita TC,Kalangalala,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",0,40,40,0,33,33,0,28,28,0,2,2,0,1,1,2009-07-14 00:00:00
6846e62feb366ee3e425aef2,2009,ACSEE,KARAGWE,Kagera,Karagwe,Kihanga,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",2,6,8,6,15,21,12,18,30,1,4,5,1,0,1,2009-07-14 00:00:00
6846e62feb366ee3e425aef3,2009,ACSEE,MARANGU,Kilimanjaro,Moshi,Marangu Mashariki,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",2,7,9,8,9,17,16,25,41,1,4,5,2,1,3,2009-07-14 00:00:00
6846e62feb366ee3e425aef4,2009,ACSEE,SHAURITANGA,Kilimanjaro,Rombo,Katangara/Mrere,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",1,1,2,8,13,21,6,9,15,2,0,2,0,0,0,2009-07-14 00:00:00
6846e62feb366ee3e425aef5,2009,ACSEE,HAMAMNI,Mara,Musoma MC,Bweri,Non-Government,School,83,"Confidence level is desired to be above 90%, anything below that is less reliable",1,1,2,2,16,18,37,71,108,19,25,44,9,5,14,2009-07-14 00:00:00
6846e62feb366ee3e425aef6,2009,ACSEE,RULENGE,Kagera,Ngara,Rulenge,Non-Government,School,90,"Confidence level is desired to be above 90%, anything below that is less reliable",1,4,5,3,11,14,8,12,20,2,2,4,0,1,1,2009-07-14 00:00:00
6846e62feb366ee3e425aef7,2009,ACSEE,SHAMIANI,Mara,Musoma MC,Bweri,Non-Government,School,77,"Confidence level is desired to be above 90%, anything below that is less reliable",0,0,0,2,5,7,26,30,56,8,13,21,0,7,7,2009-07-14 00:00:00
6846e62feb366ee3e425aef8,2009,ACSEE,NAMFUA,Kilimanjaro,Rombo,Nanjara,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",1,3,4,4,2,6,11,11,22,2,0,2,0,1,1,2009-07-14 00:00:00
6846e62feb366ee3e425aef9,2009,ACSEE,TUNDURU,Ruvuma,Tunduru,Majengo,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",0,8,8,0,13,13,0,14,14,0,0,0,0,0,0,2009-07-14 00:00:00
6846e62feb366ee3e425aefa,2009,ACSEE,MORINGE SOKOINE,Arusha,Monduli,Engutoto,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",0,4,4,2,5,7,2,28,30,4,5,9,5,9,14,2009-07-14 00:00:00
6846e62feb366ee3e425aefb,2009,ACSEE,KIBITI,Pwani,Kibiti,Mtawanya,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",0,25,25,0,50,50,0,107,107,0,32,32,0,12,12,2009-07-14 00:00:00
6846e62feb366ee3e425aefc,2009,ACSEE,MWAKALELI,Mbeya,Busokelo,Luteba,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",3,6,9,9,18,27,17,37,54,1,2,3,0,3,3,2009-07-14 00:00:00
6846e62feb366ee3e425aefd,2009,ACSEE,LUTENGANO,Mbeya,Rungwe,Kisondela,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",1,12,13,13,18,31,23,38,61,1,7,8,1,1,2,2009-07-14 00:00:00
6846e62feb366ee3e425aefe,2009,ACSEE,CHOME,Kilimanjaro,Same,Chome,Non-Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",1,3,4,0,4,4,4,13,17,1,1,2,0,0,0,2009-07-14 00:00:00
6846e62feb366ee3e425aeff,2009,ACSEE,MAKAMBAKO,Njombe,Makambako TC,Kivavi,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",9,0,9,22,0,22,36,0,36,0,0,0,0,0,0,2009-07-14 00:00:00
6846e62feb366ee3e425af00,2009,ACSEE,MTWANGO,Njombe,Njombe,Mtwango,Government,School,100,"Confidence level is desired to be above 90%, anything below that is less reliable",1,10,11,10,42,52,40,54,94,12,7,19,1,3,4,2009-07-14 00:00:00
6846e62feb366ee3e425af01,2009,ACSEE,JABAL-HIRA MUSLIM,Morogoro,Morogoro MC,Mji Mkuu,Non-Government,School,86,"Confidence level is desired to be above 90%, anything below that is less reliable",0,0,0,1,4,5,1,12,13,0,8,8,1,1,2,2009-07-14 00:00:00
6846e62feb366ee3e425af02,2009,ACSEE,NDEMBELA,Mbeya,Rungwe,Makandana,Government,School,90,"Confidence level is desired to be above 90%, anything below that is less reliable",3,3,6,5,9,14,8,11,19,0,1,1,0,0,0,2009-07-14 00:00:00
6846e62feb366ee3e425af03,2009,ACSEE,AL-MUNTAZIR ISLAMI,Dar es Salaam,Dar es Salaam CC,Upanga Magharibi,Non-Government,School,86,"Confidence level is desired to be above 90%, anything below that is less reliable",2,6,8,6,5,11,14,6,20,1,3,4,0,1,1,2009-07-14 00:00:00
